time,61.140,ckp_c,8,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.04,vref,0.02,maf,2.85,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.200,ckp_c,9,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.25,af,9.04,vref,0.02,maf,2.77,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.237,ckp_c,10,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.04,vref,0.02,maf,2.87,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.271,ckp_c,11,rpm,132,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.04,vref,0.02,maf,2.86,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.294,ckp_c,12,rpm,132,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.04,vref,0.02,maf,2.82,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.333,ckp_c,13,rpm,132,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.02,vref,0.01,maf,2.93,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.393,ckp_c,14,rpm,132,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.02,vref,0.01,maf,2.88,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.431,ckp_c,15,rpm,132,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.04,vref,0.02,maf,2.91,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.465,ckp_c,16,rpm,132,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.04,vref,0.02,maf,2.88,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.488,ckp_c,17,rpm,132,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.02,vref,0.01,maf,2.90,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.527,ckp_c,18,rpm,132,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.02,vref,0.01,maf,2.89,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.582,ckp_c,19,rpm,132,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.93,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.619,ckp_c,20,rpm,132,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.03,vref,0.01,maf,2.93,MAP,102.36,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.648,ckp_c,21,rpm,316,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.03,vref,0.01,maf,2.90,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.676,ckp_c,22,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.04,vref,0.02,maf,2.93,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.715,ckp_c,23,rpm,316,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,38.00,af,9.04,vref,0.02,maf,2.91,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,msg,crankingFuel=1600,
time,61.770,ckp_c,24,rpm,316,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,38.00,af,9.05,vref,0.02,maf,2.93,MAP,103.42,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
